rid,date,origin,destination,gbtt_ptd,gbtt_pta,toc_code
202504256771580,2025-04-25,KGX,EDB,1730,2208,GR
202504286771580,2025-04-28,KGX,EDB,1730,2208,GR
202504296771580,2025-04-29,KGX,EDB,1730,2208,GR
202504236771583,2025-04-23,KGX,EDB,1800,2220,GR
202504246771583,2025-04-24,KGX,EDB,1800,2220,GR
202504256771583,2025-04-25,KGX,EDB,1800,2220,GR
202504286771583,2025-04-28,KGX,EDB,1800,2220,GR
202504296771583,2025-04-29,KGX,EDB,1800,2220,GR
202504236771586,2025-04-23,KGX,EDB,1830,2316,GR
202504246771586,2025-04-24,KGX,EDB,1830,2316,GR
202504256771586,2025-04-25,KGX,EDB,1830,2316,GR
202504286771586,2025-04-28,KGX,EDB,1830,2316,GR
202504296771586,2025-04-29,KGX,EDB,1830,2316,GR
202504236771588,2025-04-23,KGX,EDB,1900,2324,GR
202504246771588,2025-04-24,KGX,EDB,1900,2324,GR
202504256771588,2025-04-25,KGX,EDB,1900,2324,GR
202504286771588,2025-04-28,KGX,EDB,1900,2324,GR
202504296771588,2025-04-29,KGX,EDB,1900,2324,GR
202504306771602,2025-04-30,KGX,ABD,1600,2020,GR
202505016771602,2025-05-01,KGX,ABD,1600,2020,GR
202505026771602,2025-05-02,KGX,ABD,1600,2020,GR
202505056771602,2025-05-05,KGX,ABD,1600,2020,GR
202505066771602,2025-05-06,KGX,ABD,1600,2020,GR
202504306771574,2025-04-30,KGX,EDB,1630,2114,GR
202505016771574,2025-05-01,KGX,EDB,1630,2114,GR
202505026771574,2025-05-02,KGX,EDB,1630,2114,GR
202505056771574,2025-05-05,KGX,EDB,1630,2114,GR
202505066771574,2025-05-06,KGX,EDB,1630,2114,GR
202504306771577,2025-04-30,KGX,EDB,1700,2125,GR
202505016771577,2025-05-01,KGX,EDB,1700,2125,GR
202505026771577,2025-05-02,KGX,EDB,1700,2125,GR
202505056771577,2025-05-05,KGX,EDB,1700,2125,GR
202505066771577,2025-05-06,KGX,EDB,1700,2125,GR
202504306771580,2025-04-30,KGX,EDB,1730,2208,GR
202505016771580,2025-05-01,KGX,EDB,1730,2208,GR
202505026771580,2025-05-02,KGX,EDB,1730,2208,GR
202505056771580,2025-05-05,KGX,EDB,1730,2208,GR
202505066771580,2025-05-06,KGX,EDB,1730,2208,GR
202504306771583,2025-04-30,KGX,EDB,1800,2220,GR
202505016771583,2025-05-01,KGX,EDB,1800,2220,GR
202505026771583,2025-05-02,KGX,EDB,1800,2220,GR
202505056771583,2025-05-05,KGX,EDB,1800,2220,GR
202505066771583,2025-05-06,KGX,EDB,1800,2220,GR
202504306771586,2025-04-30,KGX,EDB,1830,2316,GR
202505016771586,2025-05-01,KGX,EDB,1830,2316,GR
202505026771586,2025-05-02,KGX,EDB,1830,2316,GR
202505056771586,2025-05-05,KGX,EDB,1830,2316,GR
202505066771586,2025-05-06,KGX,EDB,1830,2316,GR
202504306771588,2025-04-30,KGX,EDB,1900,2324,GR
202505016771588,2025-05-01,KGX,EDB,1900,2324,GR
202505026771588,2025-05-02,KGX,EDB,1900,2324,GR
202505066771588,2025-05-06,KGX,EDB,1900,2324,GR
202505056771588,2025-05-05,KGX,EDB,1900,2325,GR
202505076771602,2025-05-07,KGX,ABD,1600,2020,GR
202505086771602,2025-05-08,KGX,ABD,1600,2020,GR
202505096771602,2025-05-09,KGX,ABD,1600,2020,GR
202505126771602,2025-05-12,KGX,ABD,1600,2020,GR
202505136771602,2025-05-13,KGX,ABD,1600,2020,GR
202505076771574,2025-05-07,KGX,EDB,1630,2114,GR
202505086771574,2025-05-08,KGX,EDB,1630,2114,GR
202505096771574,2025-05-09,KGX,EDB,1630,2114,GR
202505126771574,2025-05-12,KGX,EDB,1630,2114,GR
202505136771574,2025-05-13,KGX,EDB,1630,2114,GR
202505076771577,2025-05-07,KGX,EDB,1700,2125,GR
202505086771577,2025-05-08,KGX,EDB,1700,2125,GR
202505096771577,2025-05-09,KGX,EDB,1700,2125,GR
202505126771577,2025-05-12,KGX,EDB,1700,2125,GR
202505136771577,2025-05-13,KGX,EDB,1700,2125,GR
202505076771580,2025-05-07,KGX,EDB,1730,2208,GR
202505086771580,2025-05-08,KGX,EDB,1730,2208,GR
202505096771580,2025-05-09,KGX,EDB,1730,2208,GR
202505126771580,2025-05-12,KGX,EDB,1730,2208,GR
202505136771580,2025-05-13,KGX,EDB,1730,2208,GR
202505076771583,2025-05-07,KGX,EDB,1800,2220,GR
202505086771583,2025-05-08,KGX,EDB,1800,2220,GR
202505096771583,2025-05-09,KGX,EDB,1800,2220,GR
202505126771583,2025-05-12,KGX,EDB,1800,2220,GR
202505136771583,2025-05-13,KGX,EDB,1800,2220,GR
202505076771586,2025-05-07,KGX,EDB,1830,2316,GR
202505086771586,2025-05-08,KGX,EDB,1830,2316,GR
202505096771586,2025-05-09,KGX,EDB,1830,2316,GR
202505126771586,2025-05-12,KGX,EDB,1830,2316,GR
202505136771586,2025-05-13,KGX,EDB,1830,2316,GR
202505076771588,2025-05-07,KGX,EDB,1900,2324,GR
202505086771588,2025-05-08,KGX,EDB,1900,2324,GR
202505096771588,2025-05-09,KGX,EDB,1900,2324,GR
202505126771588,2025-05-12,KGX,EDB,1900,2324,GR
202505136771588,2025-05-13,KGX,EDB,1900,2324,GR
202505146771602,2025-05-14,KGX,ABD,1600,2020,GR
202505156771602,2025-05-15,KGX,ABD,1600,2020,GR
202505166771602,2025-05-16,KGX,ABD,1600,2020,GR
202505198000143,2025-05-19,KGX,ABD,1600,2020,GR
202505208000143,2025-05-20,KGX,ABD,1600,2020,GR
202505146771574,2025-05-14,KGX,EDB,1630,2114,GR
202505156771574,2025-05-15,KGX,EDB,1630,2114,GR
202505166771574,2025-05-16,KGX,EDB,1630,2114,GR
202505198000137,2025-05-19,KGX,EDB,1630,2114,GR
202505208000137,2025-05-20,KGX,EDB,1630,2114,GR
202505146771577,2025-05-14,KGX,EDB,1700,2125,GR
202505156771577,2025-05-15,KGX,EDB,1700,2125,GR
202505166771577,2025-05-16,KGX,EDB,1700,2125,GR
202505198923461,2025-05-19,KGX,EDB,1700,2125,GR
202505208923461,2025-05-20,KGX,EDB,1700,2125,GR
202505146771580,2025-05-14,KGX,EDB,1730,2208,GR
202505156771580,2025-05-15,KGX,EDB,1730,2208,GR
202505166771580,2025-05-16,KGX,EDB,1730,2208,GR
202505198923464,2025-05-19,KGX,EDB,1730,2208,GR
202505208923464,2025-05-20,KGX,EDB,1730,2208,GR
202505146771583,2025-05-14,KGX,EDB,1800,2220,GR
202505156771583,2025-05-15,KGX,EDB,1800,2220,GR
202505166771583,2025-05-16,KGX,EDB,1800,2220,GR
202505198923467,2025-05-19,KGX,EDB,1800,2220,GR
202505208923467,2025-05-20,KGX,EDB,1800,2220,GR
202505146771586,2025-05-14,KGX,EDB,1830,2316,GR
202505156771586,2025-05-15,KGX,EDB,1830,2316,GR
202505166771586,2025-05-16,KGX,EDB,1830,2316,GR
202505198923470,2025-05-19,KGX,EDB,1830,2316,GR
202505208923470,2025-05-20,KGX,EDB,1830,2316,GR
202505146771588,2025-05-14,KGX,EDB,1900,2324,GR
202505156771588,2025-05-15,KGX,EDB,1900,2324,GR
202505166771588,2025-05-16,KGX,EDB,1900,2324,GR
202505198923472,2025-05-19,KGX,EDB,1900,2324,GR
202505208923472,2025-05-20,KGX,EDB,1900,2324,GR
202505218000143,2025-05-21,KGX,ABD,1600,2020,GR
202505228000143,2025-05-22,KGX,ABD,1600,2020,GR
202505238000143,2025-05-23,KGX,ABD,1600,2020,GR
202505268000143,2025-05-26,KGX,ABD,1600,2020,GR
202505278000143,2025-05-27,KGX,ABD,1600,2020,GR
202505218000137,2025-05-21,KGX,EDB,1630,2114,GR
202505228000137,2025-05-22,KGX,EDB,1630,2114,GR
202505238000137,2025-05-23,KGX,EDB,1630,2114,GR
202505268000137,2025-05-26,KGX,EDB,1630,2114,GR
202505278000137,2025-05-27,KGX,EDB,1630,2114,GR
202505218923461,2025-05-21,KGX,EDB,1700,2125,GR
202505228923461,2025-05-22,KGX,EDB,1700,2125,GR
202505238923461,2025-05-23,KGX,EDB,1700,2125,GR
202505268923461,2025-05-26,KGX,EDB,1700,2125,GR
202505278923461,2025-05-27,KGX,EDB,1700,2125,GR
202505218923464,2025-05-21,KGX,EDB,1730,2208,GR
202505228923464,2025-05-22,KGX,EDB,1730,2208,GR
202505238923464,2025-05-23,KGX,EDB,1730,2208,GR
202505268923464,2025-05-26,KGX,EDB,1730,2208,GR
202505278923464,2025-05-27,KGX,EDB,1730,2208,GR
202505218923467,2025-05-21,KGX,EDB,1800,2220,GR
202505228923467,2025-05-22,KGX,EDB,1800,2220,GR
202505238923467,2025-05-23,KGX,EDB,1800,2220,GR
202505268923467,2025-05-26,KGX,EDB,1800,2220,GR
202505278923467,2025-05-27,KGX,EDB,1800,2220,GR
202505218923470,2025-05-21,KGX,EDB,1830,2316,GR
202505228923470,2025-05-22,KGX,EDB,1830,2316,GR
202505238923470,2025-05-23,KGX,EDB,1830,2316,GR
202505268923470,2025-05-26,KGX,EDB,1830,2316,GR
202505278923470,2025-05-27,KGX,EDB,1830,2316,GR
202505218923472,2025-05-21,KGX,EDB,1900,2324,GR
202505228923472,2025-05-22,KGX,EDB,1900,2324,GR
202505238923472,2025-05-23,KGX,EDB,1900,2324,GR
202505268923472,2025-05-26,KGX,EDB,1900,2324,GR
202505278923472,2025-05-27,KGX,EDB,1900,2324,GR
202505288000143,2025-05-28,KGX,ABD,1600,2020,GR
202505298000143,2025-05-29,KGX,ABD,1600,2020,GR
202505308000143,2025-05-30,KGX,ABD,1600,2020,GR
202506028000143,2025-06-02,KGX,ABD,1600,2020,GR
202506038000143,2025-06-03,KGX,ABD,1600,2020,GR
202505288000137,2025-05-28,KGX,EDB,1630,2114,GR
202505298000137,2025-05-29,KGX,EDB,1630,2114,GR
202505308000137,2025-05-30,KGX,EDB,1630,2114,GR
202506028000137,2025-06-02,KGX,EDB,1630,2114,GR
202506038000137,2025-06-03,KGX,EDB,1630,2114,GR
202505288923461,2025-05-28,KGX,EDB,1700,2125,GR
202505298923461,2025-05-29,KGX,EDB,1700,2125,GR
202505308923461,2025-05-30,KGX,EDB,1700,2125,GR
202506028923461,2025-06-02,KGX,EDB,1700,2125,GR
202506038923461,2025-06-03,KGX,EDB,1700,2125,GR
202505288923464,2025-05-28,KGX,EDB,1730,2208,GR
202505298923464,2025-05-29,KGX,EDB,1730,2208,GR
202505308923464,2025-05-30,KGX,EDB,1730,2208,GR
202506028923464,2025-06-02,KGX,EDB,1730,2208,GR
202506038923464,2025-06-03,KGX,EDB,1730,2208,GR
202505288923467,2025-05-28,KGX,EDB,1800,2220,GR
202505298923467,2025-05-29,KGX,EDB,1800,2220,GR
202505308923467,2025-05-30,KGX,EDB,1800,2220,GR
202506028923467,2025-06-02,KGX,EDB,1800,2220,GR
202506038923467,2025-06-03,KGX,EDB,1800,2220,GR
202505298923470,2025-05-29,KGX,EDB,1830,2316,GR
202505308923470,2025-05-30,KGX,EDB,1830,2316,GR
202506028923470,2025-06-02,KGX,EDB,1830,2316,GR
202506038923470,2025-06-03,KGX,EDB,1830,2316,GR
202505298923472,2025-05-29,KGX,EDB,1900,2324,GR
202505308923472,2025-05-30,KGX,EDB,1900,2324,GR
202506028923472,2025-06-02,KGX,EDB,1900,2324,GR
202506038923472,2025-06-03,KGX,EDB,1900,2324,GR
202506048000143,2025-06-04,KGX,ABD,1600,2020,GR
202506058000143,2025-06-05,KGX,ABD,1600,2020,GR
202506068000143,2025-06-06,KGX,ABD,1600,2020,GR
202506098000143,2025-06-09,KGX,ABD,1600,2020,GR
202506108000143,2025-06-10,KGX,ABD,1600,2020,GR
202506048000137,2025-06-04,KGX,EDB,1630,2114,GR
202506058000137,2025-06-05,KGX,EDB,1630,2114,GR
202506068000137,2025-06-06,KGX,EDB,1630,2114,GR
202506098000137,2025-06-09,KGX,EDB,1630,2114,GR
202506108000137,2025-06-10,KGX,EDB,1630,2114,GR
202506048923461,2025-06-04,KGX,EDB,1700,2125,GR
202506058923461,2025-06-05,KGX,EDB,1700,2125,GR
202506068923461,2025-06-06,KGX,EDB,1700,2125,GR
202506098923461,2025-06-09,KGX,EDB,1700,2125,GR
202506108923461,2025-06-10,KGX,EDB,1700,2125,GR
202506048923464,2025-06-04,KGX,EDB,1730,2208,GR
202506058923464,2025-06-05,KGX,EDB,1730,2208,GR
202506068923464,2025-06-06,KGX,EDB,1730,2208,GR
202506098923464,2025-06-09,KGX,EDB,1730,2208,GR
202506108923464,2025-06-10,KGX,EDB,1730,2208,GR
202506058923467,2025-06-05,KGX,EDB,1800,2220,GR
202506068923467,2025-06-06,KGX,EDB,1800,2220,GR
202506098923467,2025-06-09,KGX,EDB,1800,2220,GR
202506108923467,2025-06-10,KGX,EDB,1800,2220,GR
202506048923467,2025-06-04,KGX,EDB,1800,2221,GR
202506048923470,2025-06-04,KGX,EDB,1830,2316,GR
202506058923470,2025-06-05,KGX,EDB,1830,2316,GR
202506068923470,2025-06-06,KGX,EDB,1830,2316,GR
202506098923470,2025-06-09,KGX,EDB,1830,2316,GR
202506108923470,2025-06-10,KGX,EDB,1830,2316,GR
202506048923472,2025-06-04,KGX,EDB,1900,2324,GR
202506058923472,2025-06-05,KGX,EDB,1900,2324,GR
202506068923472,2025-06-06,KGX,EDB,1900,2324,GR
202506098923472,2025-06-09,KGX,EDB,1900,2324,GR
202506108923472,2025-06-10,KGX,EDB,1900,2324,GR
202506118000143,2025-06-11,KGX,ABD,1600,2020,GR
202506128000143,2025-06-12,KGX,ABD,1600,2020,GR
202506138000143,2025-06-13,KGX,ABD,1600,2020,GR
202506168000143,2025-06-16,KGX,ABD,1600,2020,GR
202506178000143,2025-06-17,KGX,ABD,1600,2020,GR
202506118000137,2025-06-11,KGX,EDB,1630,2114,GR
202506128000137,2025-06-12,KGX,EDB,1630,2114,GR
202506138000137,2025-06-13,KGX,EDB,1630,2114,GR
202506168000137,2025-06-16,KGX,EDB,1630,2114,GR
202506178000137,2025-06-17,KGX,EDB,1630,2114,GR
202506118923461,2025-06-11,KGX,EDB,1700,2125,GR
202506128923461,2025-06-12,KGX,EDB,1700,2125,GR
202506138923461,2025-06-13,KGX,EDB,1700,2125,GR
202506168923461,2025-06-16,KGX,EDB,1700,2125,GR
202506178923461,2025-06-17,KGX,EDB,1700,2125,GR
202506118923464,2025-06-11,KGX,EDB,1730,2208,GR
202506128923464,2025-06-12,KGX,EDB,1730,2208,GR
202506138923464,2025-06-13,KGX,EDB,1730,2208,GR
202506168923464,2025-06-16,KGX,EDB,1730,2208,GR
202506178923464,2025-06-17,KGX,EDB,1730,2208,GR
202506118923467,2025-06-11,KGX,EDB,1800,2220,GR
202506128923467,2025-06-12,KGX,EDB,1800,2220,GR
202506138923467,2025-06-13,KGX,EDB,1800,2220,GR
202506168923467,2025-06-16,KGX,EDB,1800,2220,GR
202506178923467,2025-06-17,KGX,EDB,1800,2220,GR
202506118923470,2025-06-11,KGX,EDB,1830,2316,GR
202506128923470,2025-06-12,KGX,EDB,1830,2316,GR
202506138923470,2025-06-13,KGX,EDB,1830,2316,GR
202506168923470,2025-06-16,KGX,EDB,1830,2316,GR
202506178923470,2025-06-17,KGX,EDB,1830,2316,GR
202506118923472,2025-06-11,KGX,EDB,1900,2324,GR
202506128923472,2025-06-12,KGX,EDB,1900,2324,GR
202506138923472,2025-06-13,KGX,EDB,1900,2324,GR
202506168923472,2025-06-16,KGX,EDB,1900,2324,GR
202506178923472,2025-06-17,KGX,EDB,1900,2324,GR
202506188000143,2025-06-18,KGX,ABD,1600,2020,GR
202506198000143,2025-06-19,KGX,ABD,1600,2020,GR
202506208000143,2025-06-20,KGX,ABD,1600,2020,GR
202506238000143,2025-06-23,KGX,ABD,1600,2020,GR
202506248000143,2025-06-24,KGX,ABD,1600,2020,GR
202506188000137,2025-06-18,KGX,EDB,1630,2114,GR
202506198000137,2025-06-19,KGX,EDB,1630,2114,GR
202506208000137,2025-06-20,KGX,EDB,1630,2114,GR
202506238000137,2025-06-23,KGX,EDB,1630,2114,GR
202506248000137,2025-06-24,KGX,EDB,1630,2114,GR
202506188923461,2025-06-18,KGX,EDB,1700,2125,GR
202506198923461,2025-06-19,KGX,EDB,1700,2125,GR
202506208923461,2025-06-20,KGX,EDB,1700,2125,GR
202506238923461,2025-06-23,KGX,EDB,1700,2125,GR
202506248923461,2025-06-24,KGX,EDB,1700,2125,GR
202506188923464,2025-06-18,KGX,EDB,1730,2208,GR
202506198923464,2025-06-19,KGX,EDB,1730,2208,GR
202506208923464,2025-06-20,KGX,EDB,1730,2208,GR
202506238923464,2025-06-23,KGX,EDB,1730,2208,GR
202506248923464,2025-06-24,KGX,EDB,1730,2208,GR
202506188923467,2025-06-18,KGX,EDB,1800,2220,GR
202506198923467,2025-06-19,KGX,EDB,1800,2220,GR
202506208923467,2025-06-20,KGX,EDB,1800,2220,GR
202506238923467,2025-06-23,KGX,EDB,1800,2220,GR
202506248923467,2025-06-24,KGX,EDB,1800,2220,GR
202506188923470,2025-06-18,KGX,EDB,1830,2316,GR
202506198923470,2025-06-19,KGX,EDB,1830,2316,GR
202506208923470,2025-06-20,KGX,EDB,1830,2316,GR
202506238923470,2025-06-23,KGX,EDB,1830,2316,GR
202506248923470,2025-06-24,KGX,EDB,1830,2316,GR
202506188923472,2025-06-18,KGX,EDB,1900,2324,GR
202506198923472,2025-06-19,KGX,EDB,1900,2324,GR
202506208923472,2025-06-20,KGX,EDB,1900,2324,GR
202506238923472,2025-06-23,KGX,EDB,1900,2324,GR
202506248923472,2025-06-24,KGX,EDB,1900,2324,GR
202506258000143,2025-06-25,KGX,ABD,1600,2020,GR
202506268000143,2025-06-26,KGX,ABD,1600,2020,GR
202506278000143,2025-06-27,KGX,ABD,1600,2020,GR
202506308000143,2025-06-30,KGX,ABD,1600,2020,GR
202507018000143,2025-07-01,KGX,ABD,1600,2020,GR
202506258000137,2025-06-25,KGX,EDB,1630,2114,GR
202506268000137,2025-06-26,KGX,EDB,1630,2114,GR
202506278000137,2025-06-27,KGX,EDB,1630,2114,GR
202506308000137,2025-06-30,KGX,EDB,1630,2114,GR
202507018000137,2025-07-01,KGX,EDB,1630,2114,GR
202506258923461,2025-06-25,KGX,EDB,1700,2125,GR
202506268923461,2025-06-26,KGX,EDB,1700,2125,GR
202506278923461,2025-06-27,KGX,EDB,1700,2125,GR
202506308923461,2025-06-30,KGX,EDB,1700,2125,GR
202507018923461,2025-07-01,KGX,EDB,1700,2125,GR
202506258923464,2025-06-25,KGX,EDB,1730,2208,GR
202506268923464,2025-06-26,KGX,EDB,1730,2208,GR
202506278923464,2025-06-27,KGX,EDB,1730,2208,GR
202506308923464,2025-06-30,KGX,EDB,1730,2208,GR
202507018923464,2025-07-01,KGX,EDB,1730,2208,GR
202506258923467,2025-06-25,KGX,EDB,1800,2220,GR
202506268923467,2025-06-26,KGX,EDB,1800,2220,GR
202506278923467,2025-06-27,KGX,EDB,1800,2220,GR
202506308923467,2025-06-30,KGX,EDB,1800,2220,GR
202507018923467,2025-07-01,KGX,EDB,1800,2220,GR
202506258923470,2025-06-25,KGX,EDB,1830,2316,GR
202506268923470,2025-06-26,KGX,EDB,1830,2316,GR
202506278923470,2025-06-27,KGX,EDB,1830,2316,GR
202506308923470,2025-06-30,KGX,EDB,1830,2316,GR
202507018923470,2025-07-01,KGX,EDB,1830,2316,GR
202506258923472,2025-06-25,KGX,EDB,1900,2324,GR
202506268923472,2025-06-26,KGX,EDB,1900,2324,GR
202506278923472,2025-06-27,KGX,EDB,1900,2324,GR
202506308923472,2025-06-30,KGX,EDB,1900,2324,GR
202507018923472,2025-07-01,KGX,EDB,1900,2324,GR
202507028000143,2025-07-02,KGX,ABD,1600,2020,GR
202507038000143,2025-07-03,KGX,ABD,1600,2020,GR
202507048000143,2025-07-04,KGX,ABD,1600,2020,GR
202507078000143,2025-07-07,KGX,ABD,1600,2020,GR
202507088000143,2025-07-08,KGX,ABD,1600,2020,GR
202507028000137,2025-07-02,KGX,EDB,1630,2114,GR
202507038000137,2025-07-03,KGX,EDB,1630,2114,GR
202507048000137,2025-07-04,KGX,EDB,1630,2114,GR
202507078000137,2025-07-07,KGX,EDB,1630,2114,GR
202507088000137,2025-07-08,KGX,EDB,1630,2114,GR
202507028923461,2025-07-02,KGX,EDB,1700,2125,GR
202507038923461,2025-07-03,KGX,EDB,1700,2125,GR
202507048923461,2025-07-04,KGX,EDB,1700,2125,GR
202507078923461,2025-07-07,KGX,EDB,1700,2125,GR
202507088923461,2025-07-08,KGX,EDB,1700,2125,GR
202507028923464,2025-07-02,KGX,EDB,1730,2208,GR
202507038923464,2025-07-03,KGX,EDB,1730,2208,GR
202507048923464,2025-07-04,KGX,EDB,1730,2208,GR
202507078923464,2025-07-07,KGX,EDB,1730,2208,GR
202507088923464,2025-07-08,KGX,EDB,1730,2208,GR
202507028923467,2025-07-02,KGX,EDB,1800,2220,GR
202507038923467,2025-07-03,KGX,EDB,1800,2220,GR
202507048923467,2025-07-04,KGX,EDB,1800,2220,GR
202507078923467,2025-07-07,KGX,EDB,1800,2220,GR
202507088923467,2025-07-08,KGX,EDB,1800,2220,GR
202507028923470,2025-07-02,KGX,EDB,1830,2316,GR
202507038923470,2025-07-03,KGX,EDB,1830,2316,GR
202507048923470,2025-07-04,KGX,EDB,1830,2316,GR
202507078923470,2025-07-07,KGX,EDB,1830,2316,GR
202507088923470,2025-07-08,KGX,EDB,1830,2316,GR
202507028923472,2025-07-02,KGX,EDB,1900,2324,GR
202507038923472,2025-07-03,KGX,EDB,1900,2324,GR
202507048923472,2025-07-04,KGX,EDB,1900,2324,GR
202507078923472,2025-07-07,KGX,EDB,1900,2324,GR
202507088923472,2025-07-08,KGX,EDB,1900,2324,GR
202507098000143,2025-07-09,KGX,ABD,1600,2020,GR
202507108000143,2025-07-10,KGX,ABD,1600,2020,GR
202507118000143,2025-07-11,KGX,ABD,1600,2020,GR
202507148000143,2025-07-14,KGX,ABD,1600,2020,GR
202507158000143,2025-07-15,KGX,ABD,1600,2020,GR
202507098000137,2025-07-09,KGX,EDB,1630,2114,GR
202507108000137,2025-07-10,KGX,EDB,1630,2114,GR
202507118000137,2025-07-11,KGX,EDB,1630,2114,GR
202507148000137,2025-07-14,KGX,EDB,1630,2114,GR
202507158000137,2025-07-15,KGX,EDB,1630,2114,GR
202507098923461,2025-07-09,KGX,EDB,1700,2125,GR
202507108923461,2025-07-10,KGX,EDB,1700,2125,GR
202507118923461,2025-07-11,KGX,EDB,1700,2125,GR
202507148923461,2025-07-14,KGX,EDB,1700,2125,GR
202507158923461,2025-07-15,KGX,EDB,1700,2125,GR
202507098923464,2025-07-09,KGX,EDB,1730,2208,GR
202507108923464,2025-07-10,KGX,EDB,1730,2208,GR
202507118923464,2025-07-11,KGX,EDB,1730,2208,GR
202507148923464,2025-07-14,KGX,EDB,1730,2208,GR
202507158923464,2025-07-15,KGX,EDB,1730,2208,GR
202507098923467,2025-07-09,KGX,EDB,1800,2220,GR
202507108923467,2025-07-10,KGX,EDB,1800,2220,GR
202507118923467,2025-07-11,KGX,EDB,1800,2220,GR
202507148923467,2025-07-14,KGX,EDB,1800,2220,GR
202507158923467,2025-07-15,KGX,EDB,1800,2220,GR
202507098923470,2025-07-09,KGX,EDB,1830,2316,GR
202507108923470,2025-07-10,KGX,EDB,1830,2316,GR
202507118923470,2025-07-11,KGX,EDB,1830,2316,GR
202507148923470,2025-07-14,KGX,EDB,1830,2316,GR
202507158923470,2025-07-15,KGX,EDB,1830,2316,GR
202507098923472,2025-07-09,KGX,EDB,1900,2324,GR
202507108923472,2025-07-10,KGX,EDB,1900,2324,GR
202507118923472,2025-07-11,KGX,EDB,1900,2324,GR
202507148923472,2025-07-14,KGX,EDB,1900,2324,GR
202507158923472,2025-07-15,KGX,EDB,1900,2324,GR
202507168000143,2025-07-16,KGX,ABD,1600,2020,GR
202507178000143,2025-07-17,KGX,ABD,1600,2020,GR
202507188000143,2025-07-18,KGX,ABD,1600,2020,GR
202507218000143,2025-07-21,KGX,ABD,1600,2020,GR
202507228000143,2025-07-22,KGX,ABD,1600,2020,GR
202507168000137,2025-07-16,KGX,EDB,1630,2114,GR
202507178000137,2025-07-17,KGX,EDB,1630,2114,GR
202507188000137,2025-07-18,KGX,EDB,1630,2114,GR
202507218000137,2025-07-21,KGX,EDB,1630,2114,GR
202507228000137,2025-07-22,KGX,EDB,1630,2114,GR
202507168923461,2025-07-16,KGX,EDB,1700,2125,GR
202507178923461,2025-07-17,KGX,EDB,1700,2125,GR
202507188923461,2025-07-18,KGX,EDB,1700,2125,GR
202507218923461,2025-07-21,KGX,EDB,1700,2125,GR
202507228923461,2025-07-22,KGX,EDB,1700,2125,GR
202507168923464,2025-07-16,KGX,EDB,1730,2208,GR
202507178923464,2025-07-17,KGX,EDB,1730,2208,GR
202507188923464,2025-07-18,KGX,EDB,1730,2208,GR
202507218923464,2025-07-21,KGX,EDB,1730,2208,GR
202507228923464,2025-07-22,KGX,EDB,1730,2208,GR
202507168923467,2025-07-16,KGX,EDB,1800,2220,GR
202507178923467,2025-07-17,KGX,EDB,1800,2220,GR
202507188923467,2025-07-18,KGX,EDB,1800,2220,GR
202507218923467,2025-07-21,KGX,EDB,1800,2220,GR
202507228923467,2025-07-22,KGX,EDB,1800,2220,GR
202507168923470,2025-07-16,KGX,EDB,1830,2316,GR
202507178923470,2025-07-17,KGX,EDB,1830,2316,GR
202507188923470,2025-07-18,KGX,EDB,1830,2316,GR
202507218923470,2025-07-21,KGX,EDB,1830,2316,GR
202507228923470,2025-07-22,KGX,EDB,1830,2316,GR
202507168923472,2025-07-16,KGX,EDB,1900,2324,GR
202507178923472,2025-07-17,KGX,EDB,1900,2324,GR
202507188923472,2025-07-18,KGX,EDB,1900,2324,GR
202507218923472,2025-07-21,KGX,EDB,1900,2324,GR
202507228923472,2025-07-22,KGX,EDB,1900,2324,GR
202507238000143,2025-07-23,KGX,ABD,1600,2020,GR
202507248000143,2025-07-24,KGX,ABD,1600,2020,GR
202507258000143,2025-07-25,KGX,ABD,1600,2020,GR
202507288000143,2025-07-28,KGX,ABD,1600,2020,GR
202507298000143,2025-07-29,KGX,ABD,1600,2020,GR
202507238000137,2025-07-23,KGX,EDB,1630,2114,GR
202507248000137,2025-07-24,KGX,EDB,1630,2114,GR
202507258000137,2025-07-25,KGX,EDB,1630,2114,GR
202507288000137,2025-07-28,KGX,EDB,1630,2114,GR
202507298000137,2025-07-29,KGX,EDB,1630,2114,GR
202507238923461,2025-07-23,KGX,EDB,1700,2125,GR
202507248923461,2025-07-24,KGX,EDB,1700,2125,GR
202507258923461,2025-07-25,KGX,EDB,1700,2125,GR
202507288923461,2025-07-28,KGX,EDB,1700,2125,GR
202507298923461,2025-07-29,KGX,EDB,1700,2125,GR
202507238923464,2025-07-23,KGX,EDB,1730,2208,GR
202507248923464,2025-07-24,KGX,EDB,1730,2208,GR
202507258923464,2025-07-25,KGX,EDB,1730,2208,GR
202507288923464,2025-07-28,KGX,EDB,1730,2208,GR
202507238923467,2025-07-23,KGX,EDB,1800,2220,GR
202507248923467,2025-07-24,KGX,EDB,1800,2220,GR
202507258923467,2025-07-25,KGX,EDB,1800,2220,GR
202507288923467,2025-07-28,KGX,EDB,1800,2220,GR
202507238923470,2025-07-23,KGX,EDB,1830,2316,GR
202507248923470,2025-07-24,KGX,EDB,1830,2316,GR
202507258923470,2025-07-25,KGX,EDB,1830,2316,GR
202507288923470,2025-07-28,KGX,EDB,1830,2316,GR
202507238923472,2025-07-23,KGX,EDB,1900,2324,GR
202507248923472,2025-07-24,KGX,EDB,1900,2324,GR
